relative_path,class_name,label_idx,split,is_human_made,is_water_related,is_vegetation_related,urban_density_proxy
Beach/632.jpg,Beach,2,train,0,1,0,0
Beach/633.jpg,Beach,2,train,0,1,0,0
Beach/634.jpg,Beach,2,train,0,1,0,0
Beach/635.jpg,Beach,2,val,0,1,0,0
Beach/636.jpg,Beach,2,train,0,1,0,0
Beach/637.jpg,Beach,2,train,0,1,0,0
Beach/638.jpg,Beach,2,train,0,1,0,0
Beach/639.jpg,Beach,2,train,0,1,0,0
Beach/640.jpg,Beach,2,train,0,1,0,0
Beach/641.jpg,Beach,2,train,0,1,0,0
Beach/642.jpg,Beach,2,train,0,1,0,0
Beach/643.jpg,Beach,2,train,0,1,0,0
Beach/644.jpg,Beach,2,train,0,1,0,0
Beach/645.jpg,Beach,2,train,0,1,0,0
Beach/646.jpg,Beach,2,test,0,1,0,0
Beach/647.jpg,Beach,2,train,0,1,0,0
Beach/648.jpg,Beach,2,train,0,1,0,0
Beach/649.jpg,Beach,2,train,0,1,0,0
Beach/650.jpg,Beach,2,train,0,1,0,0
Beach/651.jpg,Beach,2,train,0,1,0,0
Beach/652.jpg,Beach,2,train,0,1,0,0
Beach/653.jpg,Beach,2,train,0,1,0,0
Beach/654.jpg,Beach,2,train,0,1,0,0
Beach/655.jpg,Beach,2,train,0,1,0,0
Beach/656.jpg,Beach,2,train,0,1,0,0
Beach/657.jpg,Beach,2,val,0,1,0,0
Beach/658.jpg,Beach,2,train,0,1,0,0
Beach/659.jpg,Beach,2,test,0,1,0,0
Beach/660.jpg,Beach,2,train,0,1,0,0
Beach/661.jpg,Beach,2,train,0,1,0,0
Beach/662.jpg,Beach,2,train,0,1,0,0
Beach/663.jpg,Beach,2,train,0,1,0,0
Beach/664.jpg,Beach,2,train,0,1,0,0
Beach/665.jpg,Beach,2,train,0,1,0,0
Beach/666.jpg,Beach,2,train,0,1,0,0
Beach/667.jpg,Beach,2,train,0,1,0,0
Beach/668.jpg,Beach,2,train,0,1,0,0
Beach/669.jpg,Beach,2,train,0,1,0,0
Beach/670.jpg,Beach,2,train,0,1,0,0
Beach/671.jpg,Beach,2,train,0,1,0,0
Beach/672.jpg,Beach,2,train,0,1,0,0
Beach/673.jpg,Beach,2,train,0,1,0,0
Beach/674.jpg,Beach,2,train,0,1,0,0
Beach/675.jpg,Beach,2,val,0,1,0,0
Beach/676.jpg,Beach,2,test,0,1,0,0
Beach/677.jpg,Beach,2,train,0,1,0,0
Beach/678.jpg,Beach,2,test,0,1,0,0
Beach/679.jpg,Beach,2,train,0,1,0,0
Beach/680.jpg,Beach,2,train,0,1,0,0
Beach/681.jpg,Beach,2,train,0,1,0,0
Beach/682.jpg,Beach,2,train,0,1,0,0
Beach/683.jpg,Beach,2,train,0,1,0,0
Beach/684.jpg,Beach,2,train,0,1,0,0
Beach/685.jpg,Beach,2,train,0,1,0,0
Beach/686.jpg,Beach,2,test,0,1,0,0
Beach/687.jpg,Beach,2,val,0,1,0,0
Beach/688.jpg,Beach,2,train,0,1,0,0
Beach/689.jpg,Beach,2,train,0,1,0,0
Beach/690.jpg,Beach,2,train,0,1,0,0
Beach/691.jpg,Beach,2,train,0,1,0,0
Beach/692.jpg,Beach,2,train,0,1,0,0
Beach/693.jpg,Beach,2,val,0,1,0,0
Beach/694.jpg,Beach,2,train,0,1,0,0
Beach/695.jpg,Beach,2,train,0,1,0,0
Beach/696.jpg,Beach,2,train,0,1,0,0
Beach/697.jpg,Beach,2,train,0,1,0,0
Beach/698.jpg,Beach,2,train,0,1,0,0
Beach/699.jpg,Beach,2,train,0,1,0,0
Beach/700.jpg,Beach,2,train,0,1,0,0
Beach/701.jpg,Beach,2,train,0,1,0,0
Beach/702.jpg,Beach,2,train,0,1,0,0
Beach/703.jpg,Beach,2,train,0,1,0,0
Beach/704.jpg,Beach,2,val,0,1,0,0
Beach/705.jpg,Beach,2,val,0,1,0,0
Beach/706.jpg,Beach,2,train,0,1,0,0
Beach/707.jpg,Beach,2,test,0,1,0,0
Beach/708.jpg,Beach,2,train,0,1,0,0
Beach/709.jpg,Beach,2,train,0,1,0,0
Beach/710.jpg,Beach,2,train,0,1,0,0
Beach/711.jpg,Beach,2,train,0,1,0,0
Beach/712.jpg,Beach,2,train,0,1,0,0
Beach/713.jpg,Beach,2,train,0,1,0,0
Beach/714.jpg,Beach,2,train,0,1,0,0
Beach/715.jpg,Beach,2,val,0,1,0,0
Beach/716.jpg,Beach,2,val,0,1,0,0
Beach/717.jpg,Beach,2,train,0,1,0,0
Beach/718.jpg,Beach,2,train,0,1,0,0
Beach/719.jpg,Beach,2,train,0,1,0,0
Beach/720.jpg,Beach,2,train,0,1,0,0
Beach/721.jpg,Beach,2,train,0,1,0,0
Beach/722.jpg,Beach,2,train,0,1,0,0
Beach/723.jpg,Beach,2,val,0,1,0,0
Beach/724.jpg,Beach,2,train,0,1,0,0
Beach/725.jpg,Beach,2,train,0,1,0,0
Beach/726.jpg,Beach,2,train,0,1,0,0
Beach/727.jpg,Beach,2,val,0,1,0,0
Beach/728.jpg,Beach,2,train,0,1,0,0
Beach/729.jpg,Beach,2,train,0,1,0,0
Beach/730.jpg,Beach,2,train,0,1,0,0
Beach/731.jpg,Beach,2,test,0,1,0,0
Beach/732.jpg,Beach,2,train,0,1,0,0
Beach/733.jpg,Beach,2,train,0,1,0,0
Beach/734.jpg,Beach,2,train,0,1,0,0
Beach/735.jpg,Beach,2,train,0,1,0,0
Beach/736.jpg,Beach,2,train,0,1,0,0
Beach/737.jpg,Beach,2,test,0,1,0,0
Beach/738.jpg,Beach,2,val,0,1,0,0
Beach/739.jpg,Beach,2,train,0,1,0,0
Beach/740.jpg,Beach,2,val,0,1,0,0
Beach/741.jpg,Beach,2,train,0,1,0,0
Beach/742.jpg,Beach,2,train,0,1,0,0
Beach/743.jpg,Beach,2,train,0,1,0,0
Beach/744.jpg,Beach,2,train,0,1,0,0
Beach/745.jpg,Beach,2,val,0,1,0,0
Beach/746.jpg,Beach,2,train,0,1,0,0
Beach/747.jpg,Beach,2,train,0,1,0,0
Beach/748.jpg,Beach,2,train,0,1,0,0
Beach/749.jpg,Beach,2,train,0,1,0,0
Beach/750.jpg,Beach,2,train,0,1,0,0
Beach/751.jpg,Beach,2,train,0,1,0,0
Beach/752.jpg,Beach,2,train,0,1,0,0
Beach/753.jpg,Beach,2,test,0,1,0,0
Beach/754.jpg,Beach,2,train,0,1,0,0
Beach/755.jpg,Beach,2,train,0,1,0,0
Beach/756.jpg,Beach,2,test,0,1,0,0
Beach/757.jpg,Beach,2,test,0,1,0,0
Beach/758.jpg,Beach,2,train,0,1,0,0
Beach/759.jpg,Beach,2,train,0,1,0,0
Beach/760.jpg,Beach,2,train,0,1,0,0
Beach/761.jpg,Beach,2,train,0,1,0,0
Beach/762.jpg,Beach,2,train,0,1,0,0
Beach/763.jpg,Beach,2,val,0,1,0,0
Beach/764.jpg,Beach,2,train,0,1,0,0
Beach/765.jpg,Beach,2,train,0,1,0,0
Beach/766.jpg,Beach,2,train,0,1,0,0
Beach/767.jpg,Beach,2,train,0,1,0,0
Beach/768.jpg,Beach,2,train,0,1,0,0
Beach/769.jpg,Beach,2,test,0,1,0,0
Beach/770.jpg,Beach,2,test,0,1,0,0
Beach/771.jpg,Beach,2,train,0,1,0,0
Beach/772.jpg,Beach,2,train,0,1,0,0
Beach/773.jpg,Beach,2,train,0,1,0,0
Beach/774.jpg,Beach,2,train,0,1,0,0
Beach/775.jpg,Beach,2,train,0,1,0,0
Beach/776.jpg,Beach,2,train,0,1,0,0
Beach/777.jpg,Beach,2,val,0,1,0,0
Beach/778.jpg,Beach,2,train,0,1,0,0
Beach/779.jpg,Beach,2,test,0,1,0,0
Beach/780.jpg,Beach,2,val,0,1,0,0
Beach/781.jpg,Beach,2,train,0,1,0,0
Beach/782.jpg,Beach,2,train,0,1,0,0
Beach/783.jpg,Beach,2,train,0,1,0,0
Beach/784.jpg,Beach,2,train,0,1,0,0
Beach/785.jpg,Beach,2,test,0,1,0,0
Beach/786.jpg,Beach,2,train,0,1,0,0
Beach/787.jpg,Beach,2,train,0,1,0,0
Beach/788.jpg,Beach,2,train,0,1,0,0
Beach/789.jpg,Beach,2,train,0,1,0,0
Beach/790.jpg,Beach,2,train,0,1,0,0
Beach/791.jpg,Beach,2,train,0,1,0,0
Beach/792.jpg,Beach,2,train,0,1,0,0
Beach/793.jpg,Beach,2,train,0,1,0,0
Beach/794.jpg,Beach,2,train,0,1,0,0
Beach/795.jpg,Beach,2,train,0,1,0,0
Beach/796.jpg,Beach,2,train,0,1,0,0
Beach/797.jpg,Beach,2,val,0,1,0,0
Beach/798.jpg,Beach,2,train,0,1,0,0
Beach/799.jpg,Beach,2,train,0,1,0,0
Beach/800.jpg,Beach,2,train,0,1,0,0
City/001.jpg,City,3,train,1,0,0,3
City/002.jpg,City,3,train,1,0,0,3
City/003.jpg,City,3,train,1,0,0,3
City/004.jpg,City,3,train,1,0,0,3
City/005.jpg,City,3,train,1,0,0,3
City/006.jpg,City,3,train,1,0,0,3
City/007.jpg,City,3,train,1,0,0,3
City/008.jpg,City,3,val,1,0,0,3
City/009.jpg,City,3,train,1,0,0,3
City/010.jpg,City,3,val,1,0,0,3
City/011.jpg,City,3,train,1,0,0,3
City/012.jpg,City,3,train,1,0,0,3
City/013.jpg,City,3,train,1,0,0,3
City/014.jpg,City,3,train,1,0,0,3
City/015.jpg,City,3,train,1,0,0,3
City/016.jpg,City,3,train,1,0,0,3
City/017.jpg,City,3,test,1,0,0,3
City/018.jpg,City,3,train,1,0,0,3
City/019.jpg,City,3,test,1,0,0,3
City/020.jpg,City,3,train,1,0,0,3
City/021.jpg,City,3,test,1,0,0,3
City/022.jpg,City,3,train,1,0,0,3
City/023.jpg,City,3,test,1,0,0,3
City/024.jpg,City,3,train,1,0,0,3
City/025.jpg,City,3,train,1,0,0,3
City/026.jpg,City,3,train,1,0,0,3
City/027.jpg,City,3,train,1,0,0,3
City/028.jpg,City,3,train,1,0,0,3
City/029.jpg,City,3,val,1,0,0,3
City/030.jpg,City,3,train,1,0,0,3
City/031.jpg,City,3,train,1,0,0,3
City/032.jpg,City,3,train,1,0,0,3
City/033.jpg,City,3,train,1,0,0,3
City/034.jpg,City,3,train,1,0,0,3
City/035.jpg,City,3,train,1,0,0,3
City/036.jpg,City,3,train,1,0,0,3
City/037.jpg,City,3,train,1,0,0,3
City/038.jpg,City,3,train,1,0,0,3
City/039.jpg,City,3,test,1,0,0,3
City/040.jpg,City,3,train,1,0,0,3
City/041.jpg,City,3,train,1,0,0,3
City/042.jpg,City,3,train,1,0,0,3
City/043.jpg,City,3,test,1,0,0,3
City/044.jpg,City,3,val,1,0,0,3
City/045.jpg,City,3,train,1,0,0,3
City/046.jpg,City,3,train,1,0,0,3
City/047.jpg,City,3,train,1,0,0,3
City/048.jpg,City,3,train,1,0,0,3
City/049.jpg,City,3,train,1,0,0,3
City/050.jpg,City,3,train,1,0,0,3
City/051.jpg,City,3,train,1,0,0,3
City/052.jpg,City,3,train,1,0,0,3
City/053.jpg,City,3,train,1,0,0,3
City/054.jpg,City,3,train,1,0,0,3
City/055.jpg,City,3,train,1,0,0,3
City/056.jpg,City,3,train,1,0,0,3
City/057.jpg,City,3,train,1,0,0,3
City/058.jpg,City,3,train,1,0,0,3
City/059.jpg,City,3,train,1,0,0,3
City/060.jpg,City,3,train,1,0,0,3
City/061.jpg,City,3,train,1,0,0,3
City/062.jpg,City,3,train,1,0,0,3
City/063.jpg,City,3,train,1,0,0,3
City/064.jpg,City,3,train,1,0,0,3
City/065.jpg,City,3,train,1,0,0,3
City/066.jpg,City,3,train,1,0,0,3
City/067.jpg,City,3,train,1,0,0,3
City/068.jpg,City,3,train,1,0,0,3
City/069.jpg,City,3,train,1,0,0,3
City/070.jpg,City,3,train,1,0,0,3
City/071.jpg,City,3,train,1,0,0,3
City/072.jpg,City,3,train,1,0,0,3
City/073.jpg,City,3,train,1,0,0,3
City/074.jpg,City,3,train,1,0,0,3
City/075.jpg,City,3,train,1,0,0,3
City/076.jpg,City,3,train,1,0,0,3
City/077.jpg,City,3,train,1,0,0,3
City/078.jpg,City,3,train,1,0,0,3
City/079.jpg,City,3,test,1,0,0,3
City/080.jpg,City,3,train,1,0,0,3
City/081.jpg,City,3,train,1,0,0,3
City/082.jpg,City,3,train,1,0,0,3
City/083.jpg,City,3,train,1,0,0,3
City/084.jpg,City,3,train,1,0,0,3
City/085.jpg,City,3,train,1,0,0,3
City/086.jpg,City,3,train,1,0,0,3
City/087.jpg,City,3,val,1,0,0,3
City/088.jpg,City,3,test,1,0,0,3
City/089.jpg,City,3,train,1,0,0,3
City/090.jpg,City,3,train,1,0,0,3
City/091.jpg,City,3,train,1,0,0,3
City/092.jpg,City,3,train,1,0,0,3
City/093.jpg,City,3,train,1,0,0,3
City/094.jpg,City,3,train,1,0,0,3
City/095.jpg,City,3,train,1,0,0,3
City/096.jpg,City,3,train,1,0,0,3
City/097.jpg,City,3,val,1,0,0,3
City/098.jpg,City,3,train,1,0,0,3
City/099.jpg,City,3,train,1,0,0,3
City/100.jpg,City,3,train,1,0,0,3
City/101.jpg,City,3,test,1,0,0,3
City/102.jpg,City,3,train,1,0,0,3
City/103.jpg,City,3,train,1,0,0,3
City/104.jpg,City,3,train,1,0,0,3
City/105.jpg,City,3,test,1,0,0,3
City/106.jpg,City,3,train,1,0,0,3
City/107.jpg,City,3,train,1,0,0,3
City/108.jpg,City,3,train,1,0,0,3
City/109.jpg,City,3,train,1,0,0,3
City/110.jpg,City,3,train,1,0,0,3
City/111.jpg,City,3,train,1,0,0,3
City/112.jpg,City,3,train,1,0,0,3
City/113.jpg,City,3,test,1,0,0,3
City/114.jpg,City,3,train,1,0,0,3
City/115.jpg,City,3,train,1,0,0,3
City/116.jpg,City,3,train,1,0,0,3
City/117.jpg,City,3,train,1,0,0,3
City/118.jpg,City,3,train,1,0,0,3
City/119.jpg,City,3,val,1,0,0,3
City/120.jpg,City,3,val,1,0,0,3
City/121.jpg,City,3,train,1,0,0,3
City/122.jpg,City,3,test,1,0,0,3
City/123.jpg,City,3,train,1,0,0,3
City/124.jpg,City,3,test,1,0,0,3
City/125.jpg,City,3,train,1,0,0,3
City/126.jpg,City,3,train,1,0,0,3
City/127.jpg,City,3,train,1,0,0,3
City/128.jpg,City,3,train,1,0,0,3
City/129.jpg,City,3,test,1,0,0,3
City/130.jpg,City,3,test,1,0,0,3
City/131.jpg,City,3,train,1,0,0,3
City/132.jpg,City,3,train,1,0,0,3
City/133.jpg,City,3,train,1,0,0,3
City/134.jpg,City,3,train,1,0,0,3
City/135.jpg,City,3,train,1,0,0,3
City/136.jpg,City,3,train,1,0,0,3
City/137.jpg,City,3,train,1,0,0,3
City/138.jpg,City,3,test,1,0,0,3
City/139.jpg,City,3,train,1,0,0,3
City/140.jpg,City,3,train,1,0,0,3
City/141.jpg,City,3,train,1,0,0,3
City/142.jpg,City,3,train,1,0,0,3
City/143.jpg,City,3,train,1,0,0,3
City/144.jpg,City,3,train,1,0,0,3
City/145.jpg,City,3,train,1,0,0,3
City/146.jpg,City,3,train,1,0,0,3
City/147.jpg,City,3,train,1,0,0,3
City/148.jpg,City,3,val,1,0,0,3
City/149.jpg,City,3,val,1,0,0,3
City/150.jpg,City,3,train,1,0,0,3
City/151.jpg,City,3,train,1,0,0,3
City/152.jpg,City,3,train,1,0,0,3
City/153.jpg,City,3,train,1,0,0,3
City/154.jpg,City,3,train,1,0,0,3
City/155.jpg,City,3,train,1,0,0,3
City/156.jpg,City,3,train,1,0,0,3
City/157.jpg,City,3,train,1,0,0,3
City/158.jpg,City,3,train,1,0,0,3
City/159.jpg,City,3,train,1,0,0,3
City/160.jpg,City,3,val,1,0,0,3
City/161.jpg,City,3,train,1,0,0,3
City/162.jpg,City,3,train,1,0,0,3
City/163.jpg,City,3,train,1,0,0,3
City/164.jpg,City,3,train,1,0,0,3
City/165.jpg,City,3,train,1,0,0,3
City/166.jpg,City,3,train,1,0,0,3
City/167.jpg,City,3,train,1,0,0,3
City/168.jpg,City,3,train,1,0,0,3
City/169.jpg,City,3,val,1,0,0,3
City/170.jpg,City,3,train,1,0,0,3
City/171.jpg,City,3,train,1,0,0,3
City/172.jpg,City,3,test,1,0,0,3
City/173.jpg,City,3,val,1,0,0,3
City/174.jpg,City,3,train,1,0,0,3
City/175.jpg,City,3,train,1,0,0,3
City/176.jpg,City,3,train,1,0,0,3
City/177.jpg,City,3,train,1,0,0,3
City/178.jpg,City,3,train,1,0,0,3
City/179.jpg,City,3,train,1,0,0,3
City/180.jpg,City,3,train,1,0,0,3
City/181.jpg,City,3,train,1,0,0,3
City/182.jpg,City,3,train,1,0,0,3
City/183.jpg,City,3,val,1,0,0,3
City/184.jpg,City,3,train,1,0,0,3
City/185.jpg,City,3,train,1,0,0,3
City/186.jpg,City,3,train,1,0,0,3
City/187.jpg,City,3,train,1,0,0,3
City/188.jpg,City,3,train,1,0,0,3
City/189.jpg,City,3,train,1,0,0,3
City/190.jpg,City,3,test,1,0,0,3
City/191.jpg,City,3,train,1,0,0,3
City/192.jpg,City,3,val,1,0,0,3
City/193.jpg,City,3,train,1,0,0,3
City/194.jpg,City,3,train,1,0,0,3
City/195.jpg,City,3,train,1,0,0,3
City/196.jpg,City,3,train,1,0,0,3
City/197.jpg,City,3,train,1,0,0,3
City/198.jpg,City,3,train,1,0,0,3
City/199.jpg,City,3,train,1,0,0,3
City/200.jpg,City,3,test,1,0,0,3
City/201.jpg,City,3,train,1,0,0,3
City/202.jpg,City,3,train,1,0,0,3
City/203.jpg,City,3,test,1,0,0,3
City/204.jpg,City,3,train,1,0,0,3
City/205.jpg,City,3,train,1,0,0,3
City/206.jpg,City,3,train,1,0,0,3
City/207.jpg,City,3,train,1,0,0,3
City/208.jpg,City,3,train,1,0,0,3
City/209.jpg,City,3,train,1,0,0,3
City/210.jpg,City,3,train,1,0,0,3
City/211.jpg,City,3,val,1,0,0,3
City/212.jpg,City,3,train,1,0,0,3
City/213.jpg,City,3,val,1,0,0,3
City/214.jpg,City,3,train,1,0,0,3
City/215.jpg,City,3,train,1,0,0,3
City/216.jpg,City,3,train,1,0,0,3
City/217.jpg,City,3,test,1,0,0,3
City/218.jpg,City,3,train,1,0,0,3
City/219.jpg,City,3,train,1,0,0,3
City/220.jpg,City,3,val,1,0,0,3
City/221.jpg,City,3,train,1,0,0,3
City/222.jpg,City,3,test,1,0,0,3
City/223.jpg,City,3,val,1,0,0,3
City/224.jpg,City,3,train,1,0,0,3
City/225.jpg,City,3,train,1,0,0,3
City/226.jpg,City,3,val,1,0,0,3
City/227.jpg,City,3,train,1,0,0,3
City/228.jpg,City,3,val,1,0,0,3
City/229.jpg,City,3,train,1,0,0,3
City/230.jpg,City,3,train,1,0,0,3
City/231.jpg,City,3,train,1,0,0,3
City/232.jpg,City,3,test,1,0,0,3
City/233.jpg,City,3,val,1,0,0,3
City/234.jpg,City,3,train,1,0,0,3
City/235.jpg,City,3,val,1,0,0,3
City/236.jpg,City,3,test,1,0,0,3
City/237.jpg,City,3,train,1,0,0,3
City/238.jpg,City,3,val,1,0,0,3
City/239.jpg,City,3,train,1,0,0,3
City/240.jpg,City,3,train,1,0,0,3
City/241.jpg,City,3,train,1,0,0,3
City/242.jpg,City,3,val,1,0,0,3
City/243.jpg,City,3,train,1,0,0,3
City/244.jpg,City,3,train,1,0,0,3
City/245.jpg,City,3,train,1,0,0,3
City/246.jpg,City,3,train,1,0,0,3
City/247.jpg,City,3,train,1,0,0,3
City/248.jpg,City,3,train,1,0,0,3
City/249.jpg,City,3,train,1,0,0,3
City/250.jpg,City,3,train,1,0,0,3
City/251.jpg,City,3,train,1,0,0,3
City/252.jpg,City,3,train,1,0,0,3
City/253.jpg,City,3,train,1,0,0,3
City/254.jpg,City,3,train,1,0,0,3
City/255.jpg,City,3,train,1,0,0,3
City/256.jpg,City,3,test,1,0,0,3
City/257.jpg,City,3,train,1,0,0,3
City/258.jpg,City,3,train,1,0,0,3
City/259.jpg,City,3,train,1,0,0,3
City/260.jpg,City,3,train,1,0,0,3
City/261.jpg,City,3,test,1,0,0,3
City/262.jpg,City,3,train,1,0,0,3
City/263.jpg,City,3,train,1,0,0,3
City/264.jpg,City,3,train,1,0,0,3
City/265.jpg,City,3,train,1,0,0,3
City/266.jpg,City,3,train,1,0,0,3
City/267.jpg,City,3,train,1,0,0,3
City/268.jpg,City,3,train,1,0,0,3
City/269.jpg,City,3,train,1,0,0,3
City/270.jpg,City,3,train,1,0,0,3
City/271.jpg,City,3,train,1,0,0,3
City/272.jpg,City,3,train,1,0,0,3
City/273.jpg,City,3,val,1,0,0,3
City/274.jpg,City,3,train,1,0,0,3
City/275.jpg,City,3,train,1,0,0,3
City/276.jpg,City,3,train,1,0,0,3
City/277.jpg,City,3,test,1,0,0,3
City/278.jpg,City,3,test,1,0,0,3
City/279.jpg,City,3,train,1,0,0,3
City/280.jpg,City,3,train,1,0,0,3
City/281.jpg,City,3,train,1,0,0,3
City/282.jpg,City,3,train,1,0,0,3
City/283.jpg,City,3,test,1,0,0,3
City/284.jpg,City,3,test,1,0,0,3
City/285.jpg,City,3,train,1,0,0,3
City/286.jpg,City,3,train,1,0,0,3
City/287.jpg,City,3,train,1,0,0,3
City/288.jpg,City,3,val,1,0,0,3
City/289.jpg,City,3,train,1,0,0,3
City/290.jpg,City,3,train,1,0,0,3
City/291.jpg,City,3,train,1,0,0,3
City/292.jpg,City,3,train,1,0,0,3
City/293.jpg,City,3,train,1,0,0,3
City/294.jpg,City,3,train,1,0,0,3
City/295.jpg,City,3,train,1,0,0,3
City/296.jpg,City,3,train,1,0,0,3
City/297.jpg,City,3,train,1,0,0,3
City/298.jpg,City,3,train,1,0,0,3
City/299.jpg,City,3,train,1,0,0,3
City/300.jpg,City,3,train,1,0,0,3
City/301.jpg,City,3,train,1,0,0,3
City/302.jpg,City,3,val,1,0,0,3
City/303.jpg,City,3,train,1,0,0,3
City/304.jpg,City,3,train,1,0,0,3
City/305.jpg,City,3,train,1,0,0,3
City/306.jpg,City,3,train,1,0,0,3
City/307.jpg,City,3,train,1,0,0,3
City/308.jpg,City,3,train,1,0,0,3
City/309.jpg,City,3,train,1,0,0,3
City/310.jpg,City,3,train,1,0,0,3
City/311.jpg,City,3,train,1,0,0,3
City/312.jpg,City,3,train,1,0,0,3
City/313.jpg,City,3,train,1,0,0,3
City/314.jpg,City,3,train,1,0,0,3
City/315.jpg,City,3,train,1,0,0,3
City/316.jpg,City,3,train,1,0,0,3
City/317.jpg,City,3,train,1,0,0,3
City/318.jpg,City,3,train,1,0,0,3
City/319.jpg,City,3,train,1,0,0,3
City/320.jpg,City,3,val,1,0,0,3
City/321.jpg,City,3,train,1,0,0,3
City/322.jpg,City,3,train,1,0,0,3
City/323.jpg,City,3,train,1,0,0,3
City/324.jpg,City,3,train,1,0,0,3
City/325.jpg,City,3,train,1,0,0,3
City/326.jpg,City,3,train,1,0,0,3
City/327.jpg,City,3,train,1,0,0,3
City/328.jpg,City,3,train,1,0,0,3
City/329.jpg,City,3,val,1,0,0,3
City/330.jpg,City,3,train,1,0,0,3
City/331.jpg,City,3,train,1,0,0,3
City/332.jpg,City,3,train,1,0,0,3
City/333.jpg,City,3,train,1,0,0,3
City/334.jpg,City,3,train,1,0,0,3
City/335.jpg,City,3,train,1,0,0,3
City/336.jpg,City,3,train,1,0,0,3
City/337.jpg,City,3,test,1,0,0,3
City/338.jpg,City,3,train,1,0,0,3
City/339.jpg,City,3,train,1,0,0,3
City/340.jpg,City,3,train,1,0,0,3
City/341.jpg,City,3,train,1,0,0,3
City/342.jpg,City,3,train,1,0,0,3
City/343.jpg,City,3,train,1,0,0,3
City/344.jpg,City,3,train,1,0,0,3
City/345.jpg,City,3,test,1,0,0,3
City/346.jpg,City,3,train,1,0,0,3
City/347.jpg,City,3,train,1,0,0,3
City/348.jpg,City,3,train,1,0,0,3
City/349.jpg,City,3,train,1,0,0,3
City/350.jpg,City,3,val,1,0,0,3
City/351.jpg,City,3,test,1,0,0,3
City/352.jpg,City,3,val,1,0,0,3
City/353.jpg,City,3,val,1,0,0,3
City/354.jpg,City,3,train,1,0,0,3
City/355.jpg,City,3,train,1,0,0,3
City/356.jpg,City,3,train,1,0,0,3
City/357.jpg,City,3,train,1,0,0,3
City/358.jpg,City,3,train,1,0,0,3
City/359.jpg,City,3,train,1,0,0,3
City/360.jpg,City,3,test,1,0,0,3
City/361.jpg,City,3,train,1,0,0,3
City/362.jpg,City,3,train,1,0,0,3
City/363.jpg,City,3,train,1,0,0,3
City/364.jpg,City,3,train,1,0,0,3
City/365.jpg,City,3,train,1,0,0,3
City/366.jpg,City,3,test,1,0,0,3
City/367.jpg,City,3,train,1,0,0,3
City/368.jpg,City,3,test,1,0,0,3
City/369.jpg,City,3,train,1,0,0,3
City/370.jpg,City,3,val,1,0,0,3
City/371.jpg,City,3,train,1,0,0,3
City/372.jpg,City,3,train,1,0,0,3
City/373.jpg,City,3,train,1,0,0,3
City/374.jpg,City,3,test,1,0,0,3
City/375.jpg,City,3,train,1,0,0,3
City/376.jpg,City,3,train,1,0,0,3
City/377.jpg,City,3,train,1,0,0,3
City/378.jpg,City,3,val,1,0,0,3
City/379.jpg,City,3,train,1,0,0,3
City/380.jpg,City,3,train,1,0,0,3
City/381.jpg,City,3,train,1,0,0,3
City/382.jpg,City,3,val,1,0,0,3
City/383.jpg,City,3,train,1,0,0,3
City/384.jpg,City,3,train,1,0,0,3
City/385.jpg,City,3,val,1,0,0,3
City/386.jpg,City,3,train,1,0,0,3
City/387.jpg,City,3,train,1,0,0,3
City/388.jpg,City,3,train,1,0,0,3
City/389.jpg,City,3,train,1,0,0,3
City/390.jpg,City,3,train,1,0,0,3
City/391.jpg,City,3,test,1,0,0,3
City/392.jpg,City,3,train,1,0,0,3
City/393.jpg,City,3,test,1,0,0,3
City/394.jpg,City,3,train,1,0,0,3
City/395.jpg,City,3,train,1,0,0,3
City/396.jpg,City,3,train,1,0,0,3
City/397.jpg,City,3,val,1,0,0,3
City/398.jpg,City,3,train,1,0,0,3
City/399.jpg,City,3,test,1,0,0,3
City/400.jpg,City,3,train,1,0,0,3
City/401.jpg,City,3,train,1,0,0,3
City/402.jpg,City,3,val,1,0,0,3
City/403.jpg,City,3,train,1,0,0,3
City/404.jpg,City,3,train,1,0,0,3
City/405.jpg,City,3,train,1,0,0,3
City/406.jpg,City,3,train,1,0,0,3
City/407.jpg,City,3,val,1,0,0,3
City/408.jpg,City,3,test,1,0,0,3
City/409.jpg,City,3,train,1,0,0,3
City/410.jpg,City,3,train,1,0,0,3
City/411.jpg,City,3,train,1,0,0,3
City/412.jpg,City,3,train,1,0,0,3
City/413.jpg,City,3,train,1,0,0,3
City/414.jpg,City,3,val,1,0,0,3
City/415.jpg,City,3,train,1,0,0,3
City/416.jpg,City,3,test,1,0,0,3
City/417.jpg,City,3,train,1,0,0,3
City/418.jpg,City,3,train,1,0,0,3
City/419.jpg,City,3,train,1,0,0,3
City/420.jpg,City,3,train,1,0,0,3
City/421.jpg,City,3,val,1,0,0,3
City/422.jpg,City,3,val,1,0,0,3
City/423.jpg,City,3,train,1,0,0,3
City/424.jpg,City,3,train,1,0,0,3
City/425.jpg,City,3,val,1,0,0,3
City/426.jpg,City,3,train,1,0,0,3
City/427.jpg,City,3,train,1,0,0,3
City/428.jpg,City,3,train,1,0,0,3
City/429.jpg,City,3,train,1,0,0,3
City/430.jpg,City,3,train,1,0,0,3
City/431.jpg,City,3,train,1,0,0,3
City/432.jpg,City,3,train,1,0,0,3
City/433.jpg,City,3,train,1,0,0,3
City/434.jpg,City,3,train,1,0,0,3
